E01293	R00057	E01889
E00568	R00063	E01195
E00686	R00040	E00437
E00565	R00079	E00647
E01122	R00040	E00027
E00173	R00061	E00567
E01162	R00021	E01071
E00255	R00037	E00747
E00730	R00042	E01957
E01083	R00070	E01394
E00058	R00055	E00516
E00313	R00034	E00933
E01821	R00051	E01417
E00419	R00075	E00876
E00121	R00034	E01800
E00434	R00045	E01735
E01494	R00008	E01819
E00117	R00038	E01414
E00167	R00042	E01148
E00449	R00034	E00532
E01978	R00043	E00960
E00235	R00042	E01402
E00008	R00064	E00017
E01357	R00018	E01324
E00635	R00082	E01090
E00666	R00050	E01520
E00656	R00037	E01452
E00296	R00043	E01663
E01372	R00034	E01224
E01278	R00041	E00921
E00137	R00047	E01939
E01929	R00042	E00664
E01100	R00010	E00529
E00962	R00011	E00642
E01871	R00014	E00017
E00042	R00040	E01404
E01617	R00085	E00612
E01831	R00038	E01729
E00739	R00067	E00196
E01437	R00010	E00510
E01696	R00041	E01205
E01823	R00003	E01118
E00052	R00026	E01559
E01572	R00059	E01056
E00218	R00002	E01131
E00704	R00044	E00843
E01136	R00009	E00020
E01714	R00034	E00127
E01169	R00025	E01987
E00981	R00055	E00264
E01361	R00013	E00822
E01405	R00044	E00831
E01141	R00022	E01009
E01237	R00015	E01853
E00983	R00002	E01842
E00834	R00042	E00270
E00146	R00075	E00906
E01107	R00023	E01412
E00577	R00064	E01934
E00015	R00076	E01654
E00918	R00050	E01973
E00003	R00060	E01427
E00165	R00084	E01849
E00385	R00063	E01403
E00683	R00075	E00988
E01299	R00010	E01488
E00547	R00047	E01687
E00793	R00046	E01278
E00045	R00061	E01222
E01802	R00041	E00623
E00285	R00058	E01730
E01547	R00084	E00293
E01468	R00075	E00252
E00828	R00017	E01422
E01985	R00020	E01133
E00868	R00027	E00989
E00202	R00012	E00824
E00383	R00002	E01302
E01667	R00079	E01484
E01792	R00063	E01908
E01958	R00076	E00816
E01347	R00037	E01026
E00065	R00027	E01004
E01701	R00017	E01732
E00457	R00047	E00854
E00573	R00040	E01261
E01882	R00061	E00071
E00267	R00082	E00565
E01988	R00043	E01500
E01427	R00034	E01238
E00775	R00063	E01807
E01735	R00012	E01994
E00844	R00075	E00454
E00043	R00015	E00719
E01917	R00009	E01790
E01954	R00063	E01242
E00387	R00063	E00551
E00014	R00079	E01204
E01511	R00079	E00302
E01679	R00008	E01894
E01583	R00020	E01594
E00749	R00068	E00262
E01735	R00045	E00207
E00881	R00027	E01129
E00813	R00043	E00338
E01842	R00026	E01599
E01853	R00051	E01072
E00088	R00064	E01916
E01047	R00042	E00541
E01220	R00022	E00108
E00190	R00025	E00184
E00319	R00015	E00120
E01535	R00065	E01714
E00412	R00086	E00216
E01608	R00061	E00635
E00946	R00026	E00662
E01848	R00011	E00944
E01180	R00052	E01981
E01498	R00041	E00571
E00482	R00050	E01787
E01574	R00061	E00374
E01321	R00034	E00594
E00020	R00033	E01332
E01594	R00012	E01230
E01159	R00037	E01067
E01332	R00033	E00020
E01761	R00050	E01205
E01795	R00068	E01985
E01681	R00002	E01787
E00113	R00025	E01671
E01248	R00077	E00056
E00985	R00071	E00897
E00421	R00050	E00753
E00025	R00050	E01230
E01147	R00068	E01091
E00400	R00011	E01807
E00632	R00061	E00590
E01166	R00052	E01198
E01176	R00063	E01220
E01198	R00022	E00797
E00145	R00052	E01870
E01862	R00084	E01871
E01658	R00030	E01516
E01332	R00002	E01619
E01908	R00002	E00774
E01278	R00011	E01883
E00322	R00015	E00874
E00848	R00037	E01746
E01648	R00037	E00120
E01330	R00050	E01370
E00462	R00002	E00850
E01335	R00051	E01010
E00823	R00023	E00950
E01825	R00017	E00394
E01480	R00011	E01003
E00735	R00066	E01815
E00932	R00039	E01247
E00395	R00034	E01099
E00977	R00059	E00514
E01797	R00002	E00557
E01594	R00082	E01396
E01297	R00031	E00648
E01248	R00021	E01440
E00920	R00040	E00409
E00132	R00061	E01083
E01659	R00034	E01513
E00635	R00046	E00763
E00312	R00085	E00870
E00625	R00027	E00500
E00470	R00069	E01485
E00184	R00043	E01717
E00451	R00082	E00869
E01431	R00061	E01342
E01166	R00067	E00452
E00888	R00081	E00941
E00263	R00055	E01392
E00248	R00014	E01316
E00466	R00021	E01977
E01452	R00030	E01070
E00979	R00010	E01514
E00391	R00085	E01452
E01860	R00030	E00483
E01534	R00052	E01799
E01974	R00022	E01611
E01602	R00076	E01040
E01380	R00011	E01164
E00392	R00050	E00784
E01269	R00042	E01943
E01696	R00066	E01192
E00739	R00069	E01445
E01087	R00020	E01832
E00134	R00022	E00800
E01150	R00058	E01202
E01320	R00051	E01682
E00993	R00015	E00062
E00483	R00063	E00512
E00438	R00042	E01844
E01372	R00026	E01362
E00508	R00042	E00973
E01008	R00027	E01002
E01975	R00079	E01143
E00845	R00075	E01335
E00513	R00036	E01974
E01748	R00084	E00535
E01938	R00047	E01612
E00403	R00007	E01283
E01250	R00082	E00801
E00737	R00050	E00176
E01773	R00082	E01183
E01572	R00042	E01095
E01605	R00054	E01498
E00480	R00043	E00399
E01582	R00050	E01322
E01282	R00042	E00580
E00884	R00007	E01315
E00188	R00028	E01170
E00480	R00073	E00182
E01635	R00055	E01354
E01043	R00040	E00467
E00876	R00076	E00972
E01087	R00038	E01575
E01436	R00035	E00781
E01336	R00018	E00737
E01773	R00050	E01625
E01419	R00077	E00412
E01447	R00040	E01777
E01509	R00062	E00139
E00654	R00040	E00781
E01689	R00082	E01390
E00682	R00042	E01735
E01123	R00023	E01214
E00615	R00024	E00884
E00825	R00040	E01534
E01624	R00062	E01959
E01386	R00050	E01811
E01658	R00068	E01772
E01632	R00052	E01596
E01839	R00079	E00346
E00063	R00062	E01118
E01000	R00062	E00971
E00458	R00060	E00081
E01845	R00022	E01682
E00826	R00042	E00176
E00092	R00026	E01844
E01785	R00011	E01594
E01624	R00043	E01142
E00283	R00055	E01170
E01932	R00041	E00887
E01673	R00058	E00211
E01554	R00026	E00549
E01308	R00048	E01185
E01799	R00073	E00715
E00654	R00014	E00511
E00489	R00084	E01347
E01408	R00030	E01102
E00377	R00047	E00809
E00303	R00052	E01701
E01679	R00077	E01527
E00466	R00042	E00323
E00720	R00010	E00941
E01590	R00030	E00331
E00078	R00038	E00533
E00901	R00025	E00420
E00464	R00052	E00960
E00592	R00073	E01161
E01485	R00018	E00335
E00323	R00031	E01717
E01188	R00079	E01975
E00855	R00061	E01313
E00231	R00007	E01290
E00505	R00043	E01865
E00924	R00012	E01581
E00064	R00022	E01892
E01195	R00059	E01119
E00344	R00079	E00542
E01105	R00047	E01847
E00039	R00002	E00381
E01097	R00075	E00730
E01541	R00027	E00461
E01375	R00032	E00063
E01938	R00040	E01021
E01605	R00025	E00601
E01842	R00077	E00606
E01649	R00044	E00119
E00484	R00048	E00736
E00056	R00047	E01754
E01275	R00030	E01117
E01361	R00026	E00678
E01991	R00021	E00631
E01539	R00047	E01448
E01418	R00082	E01720
E00557	R00024	E01250
E00259	R00007	E00398
E00869	R00061	E01468
E01541	R00017	E01950
E00189	R00025	E01312
E00262	R00084	E01370
E00402	R00028	E01314
E00004	R00050	E00826
E01615	R00033	E01732
E00566	R00030	E00457
E01347	R00082	E00357
E01667	R00039	E01366
E00224	R00061	E01547
E01917	R00012	E01034
E01664	R00023	E00477
E01739	R00002	E01440
E00054	R00043	E01090
E01206	R00035	E01699
E00982	R00032	E01806
E00383	R00062	E01144
E00339	R00037	E00327
E00495	R00037	E01612
E00395	R00038	E00220
E01229	R00033	E00718
E00345	R00061	E00708
E00418	R00061	E00039
E00764	R00017	E00849
E01901	R00026	E01932
E01204	R00076	E00256
E00902	R00018	E01836
E01170	R00077	E00583
E01259	R00024	E01268
E01713	R00086	E00577
E01054	R00050	E00680
E01131	R00037	E00295
E01311	R00025	E01463
E01916	R00002	E00740
E01579	R00063	E00212
E00683	R00064	E00978
E01567	R00029	E00962
E00941	R00010	E00720
E01973	R00027	E01374
E01576	R00014	E01857
E00143	R00066	E01081
E01528	R00043	E01124
E00854	R00017	E00954
E00285	R00042	E01641
E00555	R00041	E01837
E00961	R00018	E01259
E00063	R00032	E01375
E01613	R00014	E01282
E01696	R00002	E00614
E01293	R00073	E01820
E00217	R00056	E01343
E01120	R00059	E00409
E01131	R00084	E00196
E01120	R00034	E00856
E00488	R00023	E00732
E01931	R00054	E00073
E01708	R00023	E01334
E00547	R00043	E00404
E01915	R00075	E01946
E01385	R00040	E01752
E00830	R00013	E01252
E01005	R00086	E00882
E01374	R00003	E00427
E01973	R00034	E01905
E01296	R00061	E01489
E00707	R00007	E01062
E01867	R00051	E00927
E01787	R00017	E01944
E01231	R00039	E01704
E00982	R00045	E01625
E00340	R00038	E00775
E00189	R00033	E01281
E00688	R00069	E00190
E01686	R00079	E01898
E01129	R00079	E00150
E00188	R00017	E01068
E00203	R00029	E00762
E01773	R00048	E01087
E01307	R00050	E00666
E01885	R00033	E00948
E00590	R00043	E01392
E00096	R00038	E01542
E01413	R00010	E00773
E01749	R00036	E01292
E01783	R00073	E01214
E00612	R00061	E00267
E00227	R00043	E01309
E01188	R00040	E01583
E00303	R00017	E00531
E00215	R00020	E00566
E01759	R00083	E01762
E00065	R00014	E01990
E00561	R00079	E01010
E00705	R00022	E00046
E01735	R00008	E01969
E01119	R00036	E00305
E01370	R00079	E01504
E00825	R00055	E01600
E01324	R00076	E00018
E00733	R00014	E00713
E01704	R00034	E01632
E00407	R00011	E01322
E01071	R00083	E01699
E01906	R00030	E01381
E01021	R00055	E00533
E00469	R00030	E00494
E01014	R00014	E01222
E00305	R00075	E01562
E00231	R00007	E01144
E00625	R00015	E00882
E00494	R00013	E00552
E01733	R00027	E00321
E00787	R00026	E01048
E01696	R00026	E01312
E01673	R00063	E01565
E01665	R00082	E00321
E00977	R00052	E01660
E01665	R00063	E00810
E00211	R00033	E01537
E00319	R00050	E00888
E01131	R00081	E00923
E01871	R00007	E00870
E01357	R00084	E00742
E00936	R00055	E01122
E00175	R00015	E01760
E01828	R00043	E01818
E00538	R00018	E01740
E00708	R00038	E00713
E00272	R00066	E00693
E00907	R00034	E00680
E01438	R00048	E00868
E01733	R00037	E01001
E01283	R00038	E01782
E00163	R00040	E01789
E01232	R00081	E01355
E01774	R00043	E01969
E00429	R00081	E01298
E01133	R00082	E01812
E00012	R00037	E01715
E01980	R00073	E00634
E00930	R00040	E01149
E01911	R00085	E01299
E01901	R00002	E01580
E01867	R00041	E00908
E01612	R00026	E01481
E01279	R00046	E01111
E00208	R00014	E01598
E01207	R00008	E00328
E01453	R00082	E01674
E00854	R00050	E01564
E01800	R00032	E00791
E01696	R00037	E00199
E00644	R00042	E01191
E00908	R00041	E01867
E00851	R00055	E00816
E00393	R00046	E00230
E00092	R00052	E00563
E01124	R00018	E01923
E01140	R00084	E00384
E01574	R00076	E00065
E01635	R00052	E01391
E01817	R00079	E01379
E00928	R00050	E00621
E00646	R00052	E01649
E01136	R00043	E00770
E01079	R00011	E01199
E00512	R00075	E00809
E01878	R00030	E01182
E01183	R00012	E00004
E00723	R00037	E01624
E00538	R00018	E01180
E01459	R00064	E01706
E01869	R00055	E01989
E00314	R00012	E01878
E00048	R00038	E00507
E00395	R00043	E00098
E00144	R00035	E01480
E00046	R00040	E01522
E01873	R00013	E01686
E00473	R00018	E01393
E01231	R00042	E01524
E00372	R00055	E00981
E01660	R00068	E00028
E00855	R00030	E01006
E00346	R00079	E01352
E00956	R00024	E01974
E00133	R00030	E01750
E01963	R00017	E01200
E00261	R00061	E01258
E01922	R00038	E01934
E00124	R00020	E01711
E01374	R00027	E01973
E00703	R00051	E00806
E00809	R00034	E01574
E01449	R00015	E00229
E01539	R00010	E01851
E01168	R00031	E00294
E00431	R00011	E01116
E00513	R00012	E00731
E00441	R00024	E01664
E01119	R00038	E01303
E01497	R00017	E01164
E01911	R00050	E01380
E00850	R00026	E00798
E01447	R00007	E01049
E00429	R00002	E01743
E00140	R00069	E00089
E00568	R00030	E00877
E01552	R00029	E01167
E00277	R00023	E00953
E01191	R00042	E00644
E01904	R00045	E01151
E00652	R00038	E01741
E00282	R00040	E01626
E00555	R00063	E01038
E00248	R00012	E01418
E00581	R00073	E00078
E00369	R00043	E00343
E00449	R00047	E00364
E00642	R00040	E01687
E01427	R00051	E01910
E01349	R00082	E01001
E00686	R00017	E00314
E01910	R00082	E01796
E00890	R00036	E01957
E00678	R00016	E00471
E00796	R00060	E01551
E00506	R00027	E01645
E01844	R00018	E00672
E01470	R00054	E01529
E00034	R00068	E01068
E00482	R00061	E01017
E01585	R00033	E01626
E00690	R00002	E01432
E00882	R00014	E01317
E00432	R00034	E00740
E01408	R00025	E01352
E01682	R00051	E01320
E01395	R00002	E00065
E01159	R00063	E00682
E01741	R00002	E01727
E00509	R00034	E00873
E01533	R00084	E00734
E00796	R00000	E01659
E00245	R00007	E00143
E00672	R00025	E01855
E00775	R00022	E00055
E00636	R00084	E00953
E00163	R00043	E00790
E00512	R00025	E01023
E00978	R00055	E00056
E00284	R00024	E01259
E01150	R00037	E01316
E00008	R00000	E01377
E00688	R00012	E01580
E00313	R00075	E01021
E01189	R00045	E00225
E00322	R00037	E01254
E01717	R00012	E00151
E01974	R00048	E01684
E00989	R00023	E01328
E01797	R00034	E01412
E01768	R00066	E00676
E00261	R00023	E01534
E00563	R00012	E01483
E00005	R00061	E00047
E01699	R00027	E00600
E01950	R00010	E01186
E00147	R00079	E01047
E01778	R00076	E01797
E01762	R00042	E00968
E00839	R00064	E01942
E01518	R00052	E01195
E01816	R00032	E01337
E01493	R00054	E00428
E01343	R00063	E01683
E00599	R00033	E01541
E01527	R00077	E01679
E01855	R00025	E00672
E00502	R00084	E00523
E01249	R00033	E00138
E00247	R00058	E00714
E00102	R00007	E01548
E00335	R00082	E01258
E01794	R00038	E00245
E00969	R00043	E01205
E01839	R00023	E01885
E00892	R00058	E01824
E01795	R00082	E01430
E00263	R00073	E01961
E01516	R00041	E01951
E00555	R00042	E01819
E01374	R00075	E00834
E01987	R00043	E00723
E01575	R00038	E00902
E00816	R00045	E01275
E00979	R00007	E01309
E01297	R00028	E01338
E01307	R00050	E01877
E01373	R00073	E01817
E01699	R00011	E01575
E00461	R00060	E00289
E00793	R00039	E01720
E00603	R00037	E00417
E01513	R00061	E00052
E01415	R00063	E00084
E00294	R00055	E00746
E01982	R00073	E00542
E00464	R00030	E01522
E01241	R00024	E01701
E01747	R00085	E01452
E00322	R00038	E01420
E01979	R00032	E00296
E00313	R00031	E00024
E01746	R00027	E01741
E00980	R00015	E00864
E01717	R00022	E00728
E00475	R00018	E01340
E01218	R00044	E01080
E01415	R00082	E01042
E00104	R00061	E00490
E01593	R00069	E00600
E01241	R00018	E01960
E01706	R00041	E01178
E01733	R00020	E00761
E00539	R00063	E00884
E00996	R00018	E00777
E01299	R00048	E01302
E01360	R00047	E01897
E01233	R00063	E01332
E01968	R00063	E01518
E01091	R00022	E01621
E00235	R00023	E01719
E01938	R00075	E01983
E00817	R00042	E01515
E01379	R00076	E00219
E00939	R00051	E00100
E01001	R00079	E00025
E00833	R00025	E00237
E00018	R00065	E01091
E01795	R00036	E01999
E01823	R00045	E01820
E01760	R00043	E00975
E01252	R00026	E01714
E01724	R00039	E01290
E01704	R00039	E01231
E01393	R00068	E01440
E00451	R00011	E01136
E01292	R00007	E01251
E00849	R00017	E00764
E01569	R00059	E01732
E01377	R00055	E01586
E00496	R00052	E01241
E01592	R00063	E00784
E01906	R00083	E01943
E00673	R00052	E00706
E01698	R00061	E01151
E01987	R00025	E01169
E00130	R00039	E01729
E00838	R00023	E00068
E00804	R00042	E01184
E01715	R00025	E01818
E01936	R00049	E01577
E01436	R00037	E00224
E00784	R00038	E01809
E00515	R00015	E01080
E01714	R00065	E01535
E01996	R00081	E01671
E01090	R00084	E00970
E01053	R00011	E01477
E00196	R00061	E01148
E01944	R00002	E01907
E00304	R00034	E01086
E00471	R00037	E01743
E00758	R00047	E00766
E00012	R00063	E00116
E01977	R00014	E01015
E01129	R00055	E01040
E01228	R00077	E01515
E00878	R00055	E01971
E01791	R00038	E00577
E00638	R00022	E01362
E01322	R00030	E01123
E01491	R00045	E01347
E00065	R00052	E01966
E01129	R00037	E01713
E00483	R00014	E01158
E01652	R00082	E01543
E00139	R00079	E01364
E01110	R00002	E00326
E00496	R00068	E00133
E00693	R00040	E01727
E00422	R00030	E01711
E01240	R00069	E01020
E01119	R00082	E01196
E00645	R00061	E01110
E00024	R00055	E00701
E01332	R00052	E00436
E01097	R00041	E00582
E01922	R00037	E01451
E01194	R00012	E01131
E01695	R00050	E00638
E01767	R00026	E01339
E00128	R00013	E01795
E01053	R00073	E01791
E00639	R00012	E01610
E00489	R00026	E00452
E01970	R00084	E00835
E00141	R00084	E00462
E00061	R00050	E01895
E00237	R00048	E01103
E01026	R00024	E01351
E01400	R00079	E01183
E01315	R00086	E00108
E01654	R00018	E00149
E01200	R00010	E01618
E01418	R00051	E00361
E00794	R00084	E00163
E01673	R00050	E00372
E00617	R00015	E00605
E01424	R00050	E00391
E01069	R00084	E00129
E01148	R00061	E00752
E01065	R00018	E00569
E01067	R00084	E01420
E01341	R00002	E01179
E00971	R00041	E01877
E00471	R00002	E00375
E00364	R00018	E00526
E00131	R00082	E01386
E01802	R00040	E00683
E00873	R00062	E01924
E01476	R00040	E01633
E01797	R00039	E00025
E00526	R00018	E00364
E01079	R00032	E01693
E01507	R00038	E01382
E00250	R00011	E00923
E00564	R00047	E00252
E01785	R00063	E01192
E01335	R00051	E00418
E00643	R00014	E00991
E01316	R00026	E00503
E01822	R00040	E00478
E00389	R00068	E00344
E01137	R00063	E00462
E01486	R00036	E01214
E01408	R00003	E00440
E01405	R00082	E01020
E01865	R00061	E01793
E01714	R00026	E01080
E01255	R00055	E01310
E00834	R00022	E01439
E01077	R00042	E00732
E00569	R00075	E01353
E00379	R00034	E00887
E00049	R00076	E01383
E01028	R00011	E00742
E00165	R00085	E01550
E00649	R00042	E01849
E01077	R00012	E01563
E00192	R00043	E01034
E00935	R00083	E00690
E01534	R00084	E01791
E00130	R00043	E01034
E01800	R00042	E01360
E00208	R00064	E00128
E01101	R00064	E01815
E00775	R00046	E00763
E01672	R00076	E01110
E00819	R00010	E00395
E01170	R00028	E00188
E00715	R00073	E01116
E01931	R00068	E01536
E01085	R00025	E00760
E01581	R00012	E00924
E01112	R00050	E00491
E01939	R00047	E00137
E01245	R00030	E00829
E01441	R00025	E01649
E01852	R00076	E01044
E01119	R00059	E01195
E00775	R00050	E01749
E00475	R00026	E00559
E00822	R00012	E01540
E01983	R00043	E00836
E01171	R00058	E01878
E00610	R00012	E01121
E00841	R00012	E00571
E01079	R00017	E00886
E00265	R00026	E00514
E01132	R00032	E00605
E01896	R00051	E00845
E01138	R00083	E00940
E00726	R00022	E01172
E01949	R00026	E00131
E01834	R00068	E00993
E01865	R00067	E01827
E00605	R00032	E01132
E00600	R00060	E01120
E01390	R00021	E00134
E00994	R00054	E00074
E01544	R00060	E00988
E01214	R00025	E01803
E01368	R00050	E01297
E00090	R00014	E01566
E01916	R00055	E01301
E00698	R00002	E00905
E00012	R00040	E00696
E00235	R00014	E00331
E00408	R00024	E00562
E01571	R00064	E01489
E01565	R00084	E01089
E01123	R00030	E01322
E00736	R00076	E00611
E00856	R00047	E01601
E01965	R00014	E01843
E00965	R00043	E01754
E01118	R00003	E01823
E01646	R00042	E00658
E01977	R00003	E00904
E00619	R00082	E01618
E00440	R00025	E00211
E00479	R00040	E00376
E00403	R00079	E00578
E00565	R00050	E00861
E01018	R00050	E01346
E00971	R00038	E01321
E01831	R00057	E01760
E00993	R00052	E01000
E01281	R00052	E00257
E01178	R00017	E00169
E01656	R00039	E00208
E01722	R00073	E01864
E00331	R00060	E00287
E00396	R00027	E01209
E01670	R00046	E01674
E00373	R00011	E00691
E01923	R00012	E00307
E01714	R00082	E01730
E01968	R00079	E01299
E01507	R00025	E01775
E00676	R00000	E01048
E00340	R00025	E00163
E01311	R00055	E01499
E01196	R00052	E00617
E00631	R00021	E01991
E00714	R00018	E01803
E01717	R00015	E00753
E01281	R00033	E00189
E00733	R00042	E01701
E00354	R00052	E00645
E00202	R00082	E01522
E00782	R00014	E00433
E01736	R00015	E00827
E01276	R00025	E00500
E01537	R00010	E00173
E00387	R00065	E01424
E00240	R00014	E01695
E01807	R00055	E01889
E01255	R00065	E01407
E00467	R00044	E00757
E00993	R00075	E00603
E00022	R00063	E00531
E01603	R00025	E00078
E00252	R00012	E00694
E00905	R00050	E00301
E00911	R00079	E00123
E01883	R00085	E01356
E01739	R00082	E00918
E00868	R00082	E01320
E00960	R00068	E00131
E01327	R00037	E01692
E01888	R00003	E01066
E00802	R00018	E01525
E01911	R00026	E01298
E01965	R00061	E01871
E01344	R00064	E01815
E01473	R00026	E01733
E00390	R00061	E01296
E01946	R00030	E00526
E01995	R00050	E01143
E00321	R00023	E01155
E01214	R00073	E01783
E00882	R00050	E00737
E01169	R00023	E01483
E01079	R00034	E00240
E01958	R00038	E01845
E01697	R00038	E01673
E00328	R00054	E00312
E01285	R00062	E01317
E01749	R00050	E00775
E01379	R00059	E01567
E00014	R00011	E00327
E01804	R00041	E00517
E01055	R00047	E01366
E00672	R00069	E01039
E00816	R00076	E01958
E01140	R00038	E00520
E01116	R00073	E00715
E01334	R00061	E00718
E00845	R00002	E00993
E00167	R00050	E01146
E00265	R00052	E01603
E01124	R00082	E00780
E01927	R00001	E00105
E00074	R00036	E01335
E00567	R00027	E00936
E00717	R00041	E01049
E00779	R00014	E00549
E01116	R00045	E00320
E01469	R00014	E00454
E00470	R00001	E00496
E01037	R00066	E01180
E01564	R00050	E00854
E00654	R00056	E00132
E01209	R00033	E00253
E01922	R00030	E00754
E01570	R00012	E01413
E00134	R00021	E01390
E01965	R00014	E00782
E01089	R00018	E01371
E01602	R00025	E01703
E00799	R00024	E01074
E01675	R00050	E00026
E00971	R00062	E01000
E01117	R00020	E00082
E00519	R00042	E01767
E01921	R00061	E01314
E00051	R00055	E00719
E00621	R00026	E01319
E01578	R00076	E00187
E01181	R00039	E00334
E01517	R00015	E00834
E01936	R00045	E01710
E00605	R00052	E00995
E01597	R00034	E00983
E00039	R00039	E01549
E00671	R00084	E01736
E00610	R00020	E01473
E01198	R00025	E01900
E00028	R00050	E00567
E01868	R00027	E00545
E00533	R00076	E01469
E00452	R00028	E01345
E01808	R00011	E00402
E00606	R00009	E00852
E00477	R00069	E00894
E01094	R00001	E01507
E01622	R00069	E01429
E00746	R00009	E01582
E00800	R00022	E01761
E01622	R00058	E01383
E00199	R00050	E00473
E00698	R00026	E00549
E00351	R00041	E01849
E01240	R00071	E01059
E00643	R00050	E01490
E00727	R00081	E01325
E01400	R00047	E00691
E00649	R00054	E00254
E00266	R00010	E00474
E01625	R00063	E00874
E00921	R00026	E01348
E01258	R00000	E01638
E00899	R00046	E00250
E01067	R00014	E00633
E01981	R00075	E00369
E01151	R00034	E00522
E00053	R00028	E01429
E00623	R00002	E00182
E01526	R00073	E00110
E01883	R00084	E00532
E00162	R00031	E00204
E00955	R00050	E00801
E00706	R00050	E00799
E01040	R00076	E01602
E00889	R00018	E01467
E01861	R00045	E00152
E00260	R00052	E01340
E00187	R00050	E00385
E01996	R00014	E01284
E01699	R00011	E00480
E00505	R00084	E01922
E00768	R00079	E00755
